CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
221590	128033	9983045	512304	8941368
80429	129675	8016467	2502814	9285361
192487	131523	9081102	1024535	10763143
202692	131950	22860522	212989	9064773
249203	120714	6336217	68459	9967933
197526	160776	11594059	676069	9856553
167799	90584	9106738	204499	8248492
174726	138373	180399	6598594	10912434
180284	129651	6700473	13048911	8000149
214875	130553	12153909	447191	12034251
136277	135574	11011497	667702	6862942
351771	132406	2873680	428963	9844119
173388	133350	1054438	2675328	10085115
181151	148581	11864896	174218	7982869
231435	161594	8256862	9537242	10892879
206003	129904	9793867	343941	8053861
169944	152428	9205706	199177	11084901
171260	130740	9030560	183084	7916495
174222	133045	9717785	505938	11016551
210101	132846	9051517	324516	8029988
100844	159981	9095869	646096	8983350
160862	155280	10131425	456382	10994718
165598	127933	9780562	702053	8955788
179349	108557	9001177	175452	8979740
180298	96786	9052202	472366	11948350
189985	110026	9903407	4111161	7038484
105233	110728	9135446	11839428	11923605
159695	111101	10136338	206222	8137181
165638	358963	9763609	261304	9807127
170979	116271	9429648	403432	9017155
165050	109901	9848567	4773495	9178691
352750	109068	9745959	634463	10875190
160204	135960	9919519	66963	8077120
159631	132307	7995370	112951	9870738
152073	196119	10981350	96155	8964707
169309	136359	8011258	105227	9089572
350709	106283	10010901	1351010	10944556
157509	106889	9193510	116524	8135672
159686	107042	9881960	895332	10823317
163074	108266	8006080	65529	7965833
170641	108767	10036267	358994	8988590
352640	122147	2935847	501913	10958030
157125	135402	4150846	366361	8980417
159484	62688	11783326	317221	9052185
164792	115899	8144403	733766	10056384
165433	106054	10031385	237688	8976331
210302	106962	9025792	650396	10929070
158243	107599	9759108	5775280	9066276
189544	112933	9022889	7299109	9098882
190582	113705	10159920	142942	9765068
193655	113469	11938680	226148	10247851
197176	240911	7944476	165756	8721105
121280	104630	11152139	493259	10170060
264318	105455	6824539	159050	7878793
187159	106652	12114722	223169	11039517
191878	107458	7966179	2314413	7926578
134587	108629	11088316	418364	10102675
144888	108942	8820064	11706558	9822250
64169	109838	7398745	194461	8192278
108443	141400	9674988	241474	10831554
110160	464722	9403203	610816	9295668
110450	119043	10474309	601309	8752167
124228	108147	7990103	780395	7410881
116156	111739	10081937	135515	14626414
123287	112150	8961747	11240810	5211204
118922	145651	10083904	9271030	10595912
171535	135444	9966742	9096928	9042792
165590	106776	9871770	9687133	9070766
119603	110035	9098608	368377	9977927
130591	111156	10085750	2853571	9038406
115194	113486	9018032	375223	9925651
105046	111770	10123863	951988	8028628
129028	109988	9810709	11473861	9932722
157089	248619	9096488	143592	9026689
73784	105166	9879270	5734144	10050196
197485	58573	8943520	69614	8895031
148877	107049	11141760	2419207	8943366
155535	145964	9166690	106972	10186663
154648	154430	9699600	143026	7966137
160911	110737	8016374	492497	9930988
352262	119592	13078966	176817	9138938
104069	154448	6901431	201403	11793724
157275	121026	10125676	77499	6022436
157006	106652	8902010	171892	10891713
155236	114000	9014129	262380	7069003
205538	108179	10977574	473115	11923599
169838	108593	9032509	471905	8171840
113494	114565	10071664	103215	10884190
116749	111753	9010117	149416	8034824
114988	147115	9870903	509100	9825758
116153	68748	10201820	245639	8974317
135453	108386	8828623	498192	10064880
260713	106723	8956275	2751907	8912645
109954	107079	11163762	1062308	10102605
113094	115996	8744001	1054109	8994196
197145	113301	9047594	879636	10911189
202713	111791	9908311	3902199	9126223
204471	112006	9072682	768699	8897787
233255	167262	8915698	145229	10968485
190765	74736	11184597	74763	9086716
205700	106067	8927673	132686	8888617
208397	106653	335990	11634130	9015150
418444	108865	991407	396167	10966385
188469	110864	4583729	87678	7995184
199886	110392	11222208	729662	10030158
194108	113002	8868498	891320	8331504
409874	114068	9987263	535036	10652408
197939	137442	9113576	461381	8234973
192303	270534	10837982	336653	10728926
195685	117318	7967067	197791	7990342
415151	97562	7944751	764349	11061025
183982	111637	13162784	735247	7951886
194324	110171	7852091	362246	11970100
198169	110253	10086869	1717092	7943883
427793	385992	9886959	400600	10096090
186615	178827	10089244	9565808	9901145
191508	146360	7866519	9795375	8923044
199669	147535	10015483	5001762	9028898
427858	143163	8906645	427711	10124941
192659	312458	9261449	210628	9958139
121678	198587	11116544	175801	8910302
195765	109962	1101211	414991	8168875
201490	109327	5767917	435858	10849497
193615	209843	8859747	893350	9070515
225776	239475	183491	642922	8859752
356523	106406	6688503	323844	9985719
183400	107594	13096958	1186687	9120185
223218	108018	8159826	414060	9926757
149402	111160	10853049	332306	4985497
150332	116870	9002231	899758	991881
158166	111478	9962245	3694561	12967482
176275	114953	9179360	419065	7242210
207452	460843	9855988	94150	9772236
128841	103212	9990736	68629	9946931
231908	200358	8896345	341770	10096313
362444	202366	8893994	3370598	9031571
284106	242344	10180488	126178	9896168
224286	102135	9955641	168519	9851330
179501	107031	8935326	545285	8058090
169423	107961	8980905	3249682	12022029
181759	108151	9073026	142059	6916464
204521	201702	11015056	706750	7330265
238524	308016	8955732	78639	13686702
176408	253398	9884632	611752	8152214
169812	197424	9096066	386762	8830154
173743	200699	8876454	361838	10135729
211911	203203	9155086	4600138	8916464
257893	209656	10905777	946243	10074121
115894	106461	9019754	9615717	8933665
171449	108902	10067217	8126900	9842175
168454	108834	9946473	9899238	9081947
169383	108350	9962956	4023338	9983019
224211	109232	8011376	2991863	9949658
164236	109657	9980321	9076227	8087586
164074	110661	9989321	2230396	10881759
163755	253039	9863241	106680	8171373
159525	111278	8037402	221204	10853404
217163	120174	10976745	334314	9111459
111729	119630	6939813	523687	9745342
164246	117676	12044556	270571	8998357
169042	111740	8184421	796447	10504857
165551	112877	9831661	2405588	9605112
170129	135550	10110091	577094	1271556
207139	77372	7855782	71972	4719710
106830	105637	11124966	591887	11989770
163446	117201	7968082	382628	7891092
167876	117188	10192303	726684	10024417
168710	109198	9632253	10675672	9158453
177470	108639	10019093	3577449	9856910
207169	125236	9997810	740447	8997648
105557	111855	9197134	228863	8925416
157901	135715	9764793	146637	11081142
163476	62347	119219	898998	7997414
170122	104777	5956570	540751	8910532
175316	105818	12994744	548393	9897889
204369	356613	7957646	2586085	9231326
121583	118074	10028277	112827	9867390
174835	190757	8999440	67974	9914742
160574	174497	9086796	176555	9008831
151882	108326	9921675	84063	7271873
169517	107153	9027560	714347	13917547
357118	114887	10927376	174178	7928542
163422	110198	7880500	617523	9955212
159644	110639	9352250	411260	10091534
178541	111307	10741715	2533871	8941135
171015	101073	7999423	155644	9187906
233358	529632	11034835	708216	8744933
90222	9772606	9042310	6075794	9990289
205643	10882474	10793911	1995954	10019893
166501	10258979	8961910	8960345	8036842
177762	9716410	9048649	84851	9927703
167107	9988711	9202450	96929	10068699
202575	131959	9884292	471974	7950469
204482	7850762	9907926	613547	10837991
159693	11185843	9079004	1082771	617827
160545	8817583	9000290	647228	970013
168266	10077812	9862994	524596	2560487
151490	8951390	9224347	490398	13124208
137804	8975805	9876357	536303	8850715
198472	10131280	9096646	1615251	8845482
147000	8855818	10838233	378903	11312388
144421	9065745	7948741	918126	9692683
143153	9940067	10015609	416102	9106780
144839	8116985	9088073	7106915	11038389
173312	10004972	9920436	914532	8107825
180334	9481905	10086371	130710	10768444
137492	10553709	9899557	1206517	8908746
140934	7362323	7919109	247082	8970494
139659	8543019	5089042	1482445	10047897
140412	13075942	3014693	1094853	8057432
140316	8971113	11989499	1457103	10899261
130201	8935851	929642	335993	9164194
167649	9995691	5021084	1092919	9110935
136828	9178408	10990970	3053966	9736631
136681	8938658	9924471	827854	8089028
139923	10847698	11064082	1072224	11955035
127899	8956291	6974549	927396	7926755
142962	10145987	10144547	978844	11007289
331460	8927914	8885182	1090368	8046073
172843	11034570	10161655	1459476	12007579
138853	8913485	9746773	908805	7879489
139445	9096495	9062829	546502	11115603
142341	873311	8896892	2931565	8798343
258736	976555	10029710	546933	9061884
112095	4112262	9033692	454659	9057028
5888834	13111192	9936831	520618	10182215
11100739	8794181	8950078	765116	7750297
10923893	10056391	10199740	483804	12202516
8313149	8965337	9958430	369354	6927771
9699527	10042638	8969442	631903	10900660
8959826	1018728	10150604	839781	9893956
9925368	6965524	9790239	10530154	8222664
10103451	10964346	8951284	128299	9866538
9029677	10074399	11150350	390129	8881491
9854715	8924140	7817050	6388915	9085437
8376148	8977082	9220657	6047204	10941340
10654967	12162113	10836549	919788	8171527
8092677	7045915	7878435	983679	10722808
9822372	10923445	10057887	8153609	10068911
9082410	6942029	8998689	904884	8012637
9921075	10244987	10059778	1027547	10948545
8556679	9620606	10056717	137326	8932022
9708013	8999574	7856326	769802	8969803
8719388	10086103	9341733	1046794	10094162
9241778	10014710	9621093	158186	9044021
9065931	7913049	11202322	782021	10091247
9816967	9958484	8714855	6027903	8837467
1192823	7969415	9068789	959146	8938007
112713	10226057	11069910	14022294	10981114
3982701	2801117	9019236	760833	7129985
12674071	6036602	9835699	629494	11841942
6917155	9006667	9099825	869516	7095631
1153860	9971342	9176147	1159391	12024935
206197	8131377	9808784	300243	6852848
1603292	11938633	10020037	436708	10108356
3026645	7835067	7982667	253058	9914823
10219072	9112904	10850711	4571578	10087436
9139639	9901037	8134560	456521	6569595
9789515	8989771	10050049	510643	14404846
10260876	9080112	7829525	588477	5785111
8975018	8956742	11933079	383767	10980698
10566778	10372070	8479497	529867	9005516
8012777	8719842	9581117	943145	10143909
10123882	8901339	9023056	89919	9050440
9843793	11017645	8996275	9458089	9790717
8004850	7016793	10974435	82555	9074422
10000435	9893869	9048247	1159274	9477080
10369844	10200167	9997543	3733299	9459367
6808023	9845099	8921310	428171	9224245
11879830	9063521	11025065	812958	12030727
7977954	9865958	8126815	820975	7746268
8972747	10295896	11048188	454725	7986176
10025367	9807578	7848076	77620	11037248
8953436	8971533	10245477	386298	7901710
9073071	10898598	8746671	563291	10003552
9469985	8289956	11046607	103363	12007320
8656333	10745405	7895293	341249	8111975
9912697	9072828	8925735	212618	8924110
9357416	8942599	10109390	681513	10906434
9586282	8325817	8957811	285580	8109185
8416365	9688494	11050505	4960688	12190942
9643831	11028828	9868082	922259	7670891
10955404	7890548	7033140	139356	9867963
9125138	9059490	10911542	214207	10151946
7840495	9921613	9028031	797111	7854045
10025252	10020495	9305256	1111649	10009778
8978629	8014507	10705216	280325	7933379
11116577	9094991	8929154	1052225	12122158
6874617	10115011	11164777	489704	8017874
11049802	9804714	8751005	147856	9939620
7976022	8219642	9011286	223114	8985272
9931852	10072762	8990380	3786153	9237891
8502653	8915042	9111395	683118	9768039
9518672	8955018	10902203	10964925	8976240
9405799	9775383	7984656	1221125	9948969
562203	9152305	10023077	3061686	9973855
6070630	9216835	9051335	968091	8940083
11905056	8998338	24082068	52371	8938934
8273440	9618227	3810888	656716	9159869
9732735	9952542	13045369	722232	9881190
9055189	8120332	7031018	313340	9961466
9259789	9939253	10016576	328320	8931328
10740901	8961925	875978	1658341	9186829
8936983	10027097	197232	64280	9985906
10069654	7952413	3280695	1287843	8882393
9931345	10074589	16579947	2887715	10004801
9225987	9138858	4923433	93382	8904382
10288473	7841612	10886763	638385	9203321
9662445	13440533	9181317	158569	9835432
9910381	6493429	10048321	595666	9032312
9102804	10007590	10757706	1574573	12183688
10167711	9051617	7091178	4654918	6782789
9730443	9410831	10999599	406536	9915615
11050623	9550447	8902647	110104	9127852
8976316	8357749	8978564	7512990	8889452
8921465	10097006	10119507	507024	9973518
10254660	8810497	9017127	225696	10081641
9758264	9735306	9065418	320413	10124005
9984883	9088125	8851063	4369144	10122309
9033479	10937127	9921796	662751	9871306
9947620	10140248	10216739	903369	8781235
9316295	8927977	9835064	7989367	11154423
9661657	8934366	8110624	132147	7966023
9228807	9243953	9978314	810591	10834275
10803810	10652541	9869974	713877	9048732
7234051	9028848	8001061	1079313	9974094
10772806	9432581	10933665	265642	10065928
9439031	9641600	9088677	297170	8993847
9566384	9012305	11079025	324943	9024804
9214567	11003019	7904451	313144	10022758
9270306	7929757	11041484	821774	7861261
9510928	9969887	8853354	2367917	12155473
8974331	9070268	9144668	837402	6904797
10126879	9296647	9802072	113139	10942664
234747	9924791	9144521	421909	8010068
135029	9075140	10120048	482743	10210194
73956	9192932	7789036	369150	8851008
174330	9511594	10116020	633937	8954607
181346	9122541	8808465	3294628	9928404
141347	9816955	10126620	1010236	8010260
110149	8469094	9921915	586704	10041997
147108	9718236	8919431	151966	10090168
147415	9825262	10083956	235432	9799663
163815	8426074	9037810	426978	6960646
118724	9769701	8902538	568854	11070714
182695	10008647	9012451	699844	8916115
108279	8984796	11079929	145072	9185651
109045	10976065	7861986	574140	9096385
110218	8856355	11999841	225120	9702441
137972	9988802	7120162	168804	9098726
118625	8962938	9940228	4987433	8050498
116318	11017395	8970669	897934	11013334
120328	7980546	11036914	167827	7614638
174305	10026830	7904782	136807	12285341
169656	10026494	11004790	146719	7077565
149386	9990834	8959545	554666	10916317
153279	9927547	8023653	127805	9037422
155517	9031826	10931117	86239	8896421
154633	11090788	8419067	860025	9117733
149893	7903772	10628121	250557	9853956
143044	9929196	8011720	231964	9191917
113242	9100128	9067294	3033679	10965271
103265	9886532	10016462	609733	8887378
155116	10039557	9960424	328925	8970124
197117	10259471	10919622	886921	10237251
3176329	8771112	7107645	770861	9690723
10558010	11002065	9935045	6685611	8934653
9611778	6971113	9866415	1027819	10080493
9350115	10954153	9132344	124443	8982530
8852085	8067145	11025685	329400	9941845
9735667	204370	7829453	150471	8047448
9054185	8815381	12043115	60999	4849710
10060090	8969913	8115597	680380	1989373
9017253	9202980	10822180	1174550	13200733
86304	8913359	7094690	855434	6864149
123927	170253	11115151	1135866	11050529
118143	6685570	9836283	744048	9044155
91120	13005339	8049048	1195008	10062782
119372	6981010	11057486	4819704	9003953
108597	9949432	7840862	668608	7781320
242763	9025405	9955305	3975222	10426166
125762	9001852	10134669	196246	4622661
39923	10025375	8987026	809383	2912088
107834	7926636	9931537	1079078	10469774
107808	9962942	7946002	363281	9831005
107523	10103950	10108854	2530640	9831464
107914	8868037	9917037	250724	9911962
109091	8179025	9987178	884239	8973574
120934	10920414	8965164	832995	9989471
121317	9982279	11075513	382137	8929500
141701	9158612	7836715	669294	10082373
106899	9049357	12079552	231952	8987461
107509	9856415	7994388	983991	10199353
107902	8911226	8977767	9799809	774069
109205	10074523	10012266	91228	371731
118887	7926964	9881929	155152	3643059
114579	10016168	8062072	2731358	13071703
159242	8964061	10030137	139161	8949397
75645	10010301	9886257	84174	8896036
115211	9063763	8168564	1025146	9143213
107449	8950760	8888580	113419	10946478
107665	8998306	13012205	777772	8889379
108274	8997542	6072133	1382873	9101118
114231	9953072	10146414	175467	9996129
110950	7991169	9792401	304498	10078801
111077	8301291	9097318	282098	8918437
136945	9717637	9965821	512722	9893964
53504	11087302	950454	206918	7973872
127881	8967522	6936778	112713	11966756
107867	9881797	10992789	289731	7051581
107240	8051977	9007213	370706	12163079
124518	10773151	9043222	168120	6810532
174923	8168847	10915061	129171	12115656
116030	9374447	7977715	240342	7013050
250935	9682200	10010424	11783699	10940520
137286	8953491	10026575	10891761	9041799
135719	9011876	9986961	8566800	8868721
120431	10028397	7924496	10386140	8969559
131420	9001222	9947040	6005159	10997585
131312	8904263	9082961	672888	9016252
134410	9022715	9932208	536894	9002220
161427	10052423	9037318	380724	8914363
249790	8928343	10881728	1605191	9120842
117151	9050749	8104295	1265147	9901945
109803	418182	9971267	725048	10097542
113569	6546563	8894979	603894	8864259
110061	11939056	10153137	936371	10184114
103639	8013932	8806622	604964	9878045
265416	8984680	10059803	714423	8849171
81213	9281277	9956980	1183624	10336831
6388212	9884143	9168160	915106	8754808
11444389	8913308	10863639	898027	9983328
9340419	9946497	8034855	1327204	9014935
3695482	8071029	10940202	830968	10046968
64765	9923246	8091282	721930	8950736
64150	9029579	9941731	266502	8909544
121119	9089434	9966830	1005243	7950764
51896	9800920	9894030	809128	12106488
107092	8236517	7238326	780822	8912279
112452	10761027	10906771	244181	9136054
108801	8072025	8953563	1204238	7798612
68446	9941168	10919438	819695	11040592
4368080	8990149	7995093	560106	10177154
1901418	9547185	9049511	1450994	8046806
71129	4646089	10191775	936389	8804232
79651	160123	9763869	256437	6130298
137155	128994	10129329	903739	1810726
222364	47452	8824531	5698390	10423046
134820	98862	10030826	1039179	11888969
58482	109867	9061475	318844	7657391
139261	110773	10857985	137754	11050630
150289	136002	8147812	535166	9244312
119156	136016	9927758	3047083	9206441
106981	107420	11134938	120682	21490261
107793	106417	7789755	769861	6979327
108129	109993	9156923	493119	10134587
110383	108506	9944212	849320	7862952
110852	109133	9016963	593446	10318565
111358	98606	8908332	477180	8728804
74736	343124	9937976	596764	11024366
87322	92425	9973409	341203	9940589
137577	114847	7969975	701444	8155093
107306	85116	11327570	1341539	8906038
113556	108052	8789736	655532	11015006
111839	108765	8069584	923351	8820876
110540	109364	11894517	1154601	9182036
111172	112131	8173097	691745	8962176
112008	163242	10668840	222824	9947277
145213	171489	10057309	539292	7973551
78559	205801	6982194	1815621	10046840
195709	206806	13052883	1018544	8979204
104667	214001	7634587	213895	9831080
108267	245386	9421970	1449254	9096176
107924	112545	8826744	1390200	8069417
108604	108512	11321231	475856	10882857
112167	108443	926262	488010	7999448
274122	200652	4940235	578467	11026225
82655	204788	13263564	552336	7911618
73042	241704	5526457	965241	8947078
106153	201725	11143431	857621	9082246
106881	188938	8842559	934953	9955750
108452	209057	11308199	861089	8123646
108202	221450	7658473	855943	9819834
109152	216327	9121981	4858378	9108603
120616	199541	9928314	1210720	9849839
146360	101091	9216821	828292	8041543
122757	139192	9895855	197211	11041766
106817	141279	9904250	1098228	7926456
107458	138918	8090931	280365	9489222
108433	178060	9901926	379982	9471674
127367	388248	8306246	1088613	8982268
111422	48330	14703514	133693	10243412
111723	135441	5997815	939448	9832835
136963	137269	9864814	1021418	8938319
85686	167475	9084153	199591	11134492
105743	253985	9989483	383928	7981704
106717	150337	8981656	1448725	8996344
115483	151531	8931527	104270	10076145
111570	144085	13078808	5802556	10015968
156604	156800	4940230	1022801	10862537
160532	358542	12016769	895955	10155691
145075	202036	208536	333508	8931212
69289	136079	521555	653189	9952459
153377	155761	2618615	625715	7862654
128888	274122	12575362	217768	8170254
129467	158356	9126817	145479	11835822
131426	210921	9956078	546310	6959150
132020	159299	7197394	1082244	10084680
133485	213786	11600189	305986	9886899
1041729	237740	8293200	904150	8939649
289430	210464	10889771	774541	11062473
93149	159107	8863651	684273	6988220
134141	250100	10066936	261580	10991190
132621	176687	9922506	167816	9058229
133866	207871	8122006	793728	12185850
134267	118635	11883262	556018	7819265
205703	206838	6963172	293804	8831105
109873	232679	9978597	1350538	11191808
106016	175809	10980286	472585	8881085
106280	172323	8282916	388133	11170047
107373	234822	9732086	621429	7917258
108041	178156	8920150	167890	11009610
117050	156846	9019036	2827611	6824572
109691	160940	9958340	1181756	12106944
124475	154918	9212928	1130305	6883463
76613	146002	9884069	413060	11278036
145025	375540	9087227	184833	8780142
107060	69507	8811771	2162196	8892630
107602	232603	10278194	145175	9109546
107614	241978	8815522	84622	9949369
109296	248120	9890939	125746	8948878
110487	240203	10075258	565904	9973161
110339	246292	9009068	265298	9027696
249764	257683	9858495	407946	9359447
107471	265345	10137005	728237	9600568
106485	162930	9015832	279052	9170389
118264	162035	9944038	560958	11853480
96575	156076	10065394	560743	9121115
107654	162236	7884230	497203	8935794
108826	149278	10923981	1045963	11154533
109767	162001	8094115	426405	6707286
134983	177097	10058788	525566	11010231
130121	152350	8850490	116695	7960324
168791	152334	10090095	347532	13126234
115109	152489	267730	437821	5970886
109517	163044	6675805	232835	11965548
109148	183043	12103492	1236324	6966710
98493	207434	6820839	382303	9065746
109490	196188	11017256	2611483	27933929
294704	171184	5184139	452227	126618
75262	177483	13858617	547808	12944423
133952	197773	7855111	1050440	9033325
106813	222303	11049733	745048	7073285
107655	162420	8945669	510450	11812581
108504	166398	10170671	922897	9112918
108979	167687	10043846	391376	8964900
116182	165865	8770392	448488	10022180
135902	139016	9317042	763531	10918157
137958	196011	9843003	1248989	7917060
106072	157698	9926703	182823	9997746
106871	164082	9929061	1028851	8339656
107663	163565	8026326	469670	10586862
108146	170316	9957963	198466	11343902
116821	381969	9139706	802380	7687197
113060	96186	9911952	379331	9133490
115624	160167	9015019	105894	12174139
80238	160253	9958448	2041488	5756822
137747	164931	8925931	139124	10837998
130452	183529	8963942	178948	8216764
129878	185253	10155308	613560	11847904
131723	157521	9078780	202754	9048736
133229	163866	9941913	514730	8930266
146258	177125	9891510	331659	8979885
160218	360046	9001771	123560	7973566
69161	159619	11071296	862351	10064475
105721	159241	8030055	363288	9955159
117512	166106	11872786	413003	12185884
106956	167416	6992977	5078639	7770667
115784	200131	10912081	789434	9090033
108512	114052	9063425	1234961	11012226
109044	163016	8874835	177369	9045498
76465	162327	9304435	129577	9998625
117127	166029	9863965	76527	7897088
381508	169096	8947400	631910	982112
118336	347585	9970873	203848	1933635
80541	162080	9050057	494807	212791
109643	167771	9940975	452756	845246
113989	165287	8917928	482398	12891644
113552	167874	9954760	231359	10114132
131235	202035	9140007	82468	7811781
150167	113979	9083553	556090	10076130
86905	180936	8808140	172824	8984267
85266	161042	12129616	1101138	7984192
107826	173930	7820395	351920	887545
108120	149652	11064939	727820	238860
109492	348736	8068225	77525	5111765
109758	160149	9881018	203218	12672245
119399	159952	3106922	98269	8003501
146724	170965	3807845	296881	8999333
55400	164120	10936868	4211090	10006861
151872	204032	9140074	953796	8956704
107245	140904	9948869	439831	9347318
107382	155428	8874881	580371	11855177
108456	160646	8993570	839711	8829253
115311	166650	10072453	124357	8905278
110652	178520	10067676	452210	9055224
111934	198322	8837604	646561	12062043
137731	105004	8023841	395238	6838390
133828	188438	12027892	892614	10117482
105216	170082	516008	2823358	9292485
105689	172801	4470750	368669	9681554
127001	182481	12903666	672006	12106095
132304	193211	6960513	1233308	6012310
132539	84527	10149443	768938	11024891
123074	157637	10002075	667600	8831496
162546	162283	10004304	162356	8917503
160547	172409	10040988	450917	3400688
131752	167063	8917495	179794	3946398
131555	208588	8982034	685554	11653783
132737	125646	11055203	389425	8156327
138238	153331	9046929	166747	9805321
133199	176529	8924027	193289	9093367
149758	173282	9032103	338688	11250841
162323	178663	9906770	726154	9680175
129723	208540	10025271	640700	7939517
129820	158882	7893755	702200	10381258
134527	172225	10056783	265899	9586196
136780	180455	10012315	195580	10097755
133879	176899	8925512	1638685	8901255
177506	174723	9931638	573111	10152850
111350	220952	9102605	236806	10076743
94954	164808	8985880	1088879	7789172
107248	168086	10226036	370986	10033484
89911	172769	7715546	631323	8861316
109819	175159	11018914	353505	9137469
110095	200137	8018443	650470	9912262
110260	111965	10905467	1032435	9021552
119010	165766	9959323	624772	10001920
140761	174737	9189898	551608	9215521
514113	150058	9977057	276629	9764770
103686	239324	9225338	669513	8023604
104437	195431	9659266	201660	10890271
238225	185046	9139777	107207	8020780
62867	150457	9823821	568707	11005510
265557	151033	9112262	521476	9055265
199780	151546	8868099	3072371	10365447
200713	156740	9049544	154379	9506304
204216	189248	10943182	92567	10222999
134572	192620	9066784	464236	11000498
108105	150777	9057797	102373	5977064
107311	155385	10864485	400103	10824959
107739	154503	6948532	279039	11203847
115123	158677	11091360	64561	7953105
117649	341288	8940578	452965	9984215
111638	124857	8993155	456897	7854476
111947	154783	10066058	1276958	9278792
167356	159050	9981421	348431	9671628
138948	148894	9262927	97460	10075072
108735	224137	9667234	265280	9356648
108292	146204	9998779	924512	10751528
529077	146327	9090608	904605	7893800
140497	147690	10882696	178966	8833182
109938	153124	7932403	576582	9103579
115812	152755	10159379	202563	13144878
137303	2227325	9784391	116671	6841231
112115	12046287	8062010	321541	10970956
110534	9140271	9925990	130480	8062930
111001	11813241	9057929	145409	2876730
112771	7025820	10023947	143847	5531139
132647	10947803	9025916	539322	10565716
228019	9265656	9921391	745498	9938937
116805	9722341	9043924	5414729	9241845
109957	9206615	10033843	7870150	8768050
110215	10783913	8810117	183906	10070978
123406	9030930	8362907	3908057	8072418
112608	11177750	10828166	121998	9810089
241049	8119770	9134008	372823	9028310
104987	7959981	9789105	283369	9913327
106709	10060450	10985625	566122	9316240
196489	10044294	6946901	327094	9928580
119477	7982522	13073180	758734	9637777
118828	9577054	5956313	498497	10271807
94855	9265009	12054357	212890	7861754
234727	8973061	7896896	162597	11038152
125318	9754566	10091344	1814619	8948213
106783	10045763	9352191	446605	9952924
107505	10282999	23633413	544497	11198753
108223	8802222	2899124	133237	6952906
109032	8902181	14023843	424329	10085289
114969	10982736	7043976	329500	11943288
114290	9069715	9013570	126439	7971717
136330	9888709	10880355	293283	8796179
71379	9108090	8098421	689054	10037164
119796	10069109	6813453	196241	8175898
68176	10076002	13092504	714976	11944102
115640	9855568	9075804	270058	6054747
108073	8894979	10060645	878471	11888547
114644	11962182	9804359	423014	8896166
440195	8111256	8205107	414339	8963172
141586	9132420	10007785	500575	9354417
163979	10748951	95304	742944	9590029
93231	9092919	988889	2515616	11144621
111377	10040719	3828907	114365	7914527
110666	8861099	13941993	393133	9831726
112392	10970883	5841802	689211	8975682
112718	8994862	12276950	416401	11145445
137286	10098143	8804087	792080	9975078
135650	8896468	10096801	454238	9040003
108315	11116322	7889581	348330	9874731
108338	7927441	10120294	207317	8240097
109363	10053214	9840188	179309	11927764
108385	9937527	8000900	885407	7914237
110916	9979722	9930402	145920	8928717
111232	8292631	10165516	974521	8998552
122033	9974470	8906407	154198	10002722
78746	9652499	9988495	763070	8963421
134129	8374589	8143143	204606	9002816
386184	9936878	11009100	222406	13092457
117800	9770143	7828420	817793	5892270
133081	8974258	10978358	189035	9062060
208099	10035041	205522	173699	11950153
103268	8017675	349350	554051	8017600
104860	9863468	2362666	938899	9982838
105757	9066386	130076	315766	10221153
106262	10016784	952604	179659	9889193
107322	9013820	10936308	1977148	8796891
108167	8898693	9013277	313460	8298562
117544	9301359	11115862	447912	11623820
111210	9784742	8907162	502133	8058150
399017	8475093	9042901	150173	10961965
114748	9647019	10978653	240689	7992119
85687	9779312	8851515	639805	9049218
108887	8101354	8966405	302541	11056680
108562	10991525	9183095	454722	9143502
109272	8936901	9046496	734292	9010768
304146	9532457	8880489	1332210	8854122
82960	9835085	11015112	650958	10925094
35081	9846018	8900188	194054	8990640
105917	9959923	9905149	838165	9979814
111641	9789373	8054872	186638	8047703
107853	10131386	10070517	3294385	10831102
109314	8874217	10094132	173567	9354391
110071	9029190	8739932	861963	9639811
110484	10021569	10062507	196306	9021507
136085	7988987	9060170	101351	8315408
138415	10995317	10901178	823104	15664492
111383	8303716	9013005	190992	4143924
107502	9733998	11072772	104207	11039128
110327	8973608	6936785	690329	9983812
108878	9247729	11006390	854266	8769152
115618	9681279	9879042	418285	10141376
111718	9016577	6980485	346853	8047483
137188	9001862	11033281	532988	8839367
82414	11046574	9199197	1180826	10281811
106317	7022753	9761389	516576	7606247
421245	10153853	9213154	853556	11035235
118527	9790872	8849047	188710	10079782
131677	7978804	10997454	237923	8940131
217533	10004418	8996998	1056720	10308509
93584	9261643	8148013	793248	6809710
82263	9147823	9731232	398644	13054671
106237	9624091	10162821	561555	7795343
106786	8960250	8885260	2966988	14166277
107578	9342968	9996742	134236	4760758
108881	9753808	10003773	173736	11082348
112011	9254282	8921683	1339904	7957318
110493	4080809	10950416	391449	12172803
146861	870390	8042696	341946	6848029
125977	682141	10014943	200407	11458409
125490	1028169	9106836	333043	7915090
106772	152561	3929899	135322	9685425
106761	6751967	2943133	688533	11033538
108494	11125324	11899765	381032	6770801
112287	8976921	10358840	222856	12228660
99943	9039440	765606	114306	7831268
238988	9870580	4846858	521773	10047398
104762	8181987	1307662	419704	9971137
105395	10871850	1974919	1822706	8388130
106442	10052407	136582	476747	9542945
116867	8036569	1604176	2426265	11187732
108779	8821464	13148395	51409	8957421
110197	9224872	7943559	103340	8713549
